poll_id,source,source_url,date,question_type,question_wording,topic,issue_area,support_pct,oppose_pct,net,sample_size,methodology,population,moe,tags,data_quality,notes
DFP_20241024_0880,Data for Progress,https://www.dataforprogress.org/blog/2024/10/23/voters-prefer-candidates-who-are-supportive-of-transgender-rights-think-recent-political-ads-have-gotten-mean-spirited-and-out-of-hand,2024-10-24,support_oppose_pair,"Voters Prefer Candidates Who Are Supportive of Transgender Rights and Think the Government Should Stay Out of People’s Private Lives Asked to choose between a candidate who supports transgender rights and a candidate who opposes transgender rights, a majority of voters (52%) choose the pro-trans rights candidate by a +21-point margin, including a +19-point margin among Independents.",government,,52.0,,,,online_panel,voters,,dfp;government;support_oppose_pair,narrative_finding,"Article: Voters Prefer Candidates Who Are Supportive of Transgender Rights, Think Recent Political Ads Have Gotten Mean-Spirited and Out of Hand. Narrative polling finding."
DFP_20241024_0881,Data for Progress,https://www.dataforprogress.org/blog/2024/10/23/voters-prefer-candidates-who-are-supportive-of-transgender-rights-think-recent-political-ads-have-gotten-mean-spirited-and-out-of-hand,2024-10-24,opinion,"After being presented with this information, a majority of voters (55%), including majorities of Democrats (59%) and Independents (60%) and even a plurality of Republicans (48%), say: “This is too much legislation.",civil_rights,,55.0,,,,online_panel,voters,,dfp;civil_rights;opinion,narrative_finding,"Article: Voters Prefer Candidates Who Are Supportive of Transgender Rights, Think Recent Political Ads Have Gotten Mean-Spirited and Out of Hand. Narrative polling finding."
DFP_20241023_0882,Data for Progress,https://www.dataforprogress.org/blog/2024/10/22/many-voters-arent-taking-trumps-comments-seriously,2024-10-23,opinion,"should consider using nuclear weapons to stop incoming hurricanes (30%) Saying wind turbines cause cancer (30%) For all nine statements, more than 2 in 5 Democrats think Trump was being serious.",government,,30.0,,,,online_panel,voters,,dfp;government;opinion,narrative_finding,Article: Many Voters Aren’t Taking Trump’s Comments Seriously. Narrative polling finding.
DFP_20241021_0883,Data for Progress,https://www.dataforprogress.org/blog/2024/10/21/voters-trust-harris-more-than-trump-to-handle-hurricane-relief-and-want-to-increase-fema-funding,2024-10-21,trust,"Half of voters (50%) trust Harris more to handle climate and extreme weather disasters like the recent hurricanes Helene and Milton affecting the southeastern U.S., while 46% trust Trump more.",climate,,50.0,,,,online_panel,voters,,dfp;climate;trust,narrative_finding,Article: Voters Trust Harris More Than Trump to Handle Hurricane Relief and Want to Increase FEMA Funding. Narrative polling finding.
DFP_20241021_0884,Data for Progress,https://www.dataforprogress.org/blog/2024/10/21/voters-trust-harris-more-than-trump-to-handle-hurricane-relief-and-want-to-increase-fema-funding,2024-10-21,opinion,"A plurality of voters (41%), including 52% of Democrats and 43% of Independents, think private corporations are the party most responsible for causing and accelerating climate change in the U.S.",climate,,41.0,,,,online_panel,voters,,dfp;climate;opinion,narrative_finding,Article: Voters Trust Harris More Than Trump to Handle Hurricane Relief and Want to Increase FEMA Funding. Narrative polling finding.
DFP_20241021_0885,Data for Progress,https://www.dataforprogress.org/blog/2024/10/21/voters-trust-harris-more-than-trump-to-handle-hurricane-relief-and-want-to-increase-fema-funding,2024-10-21,opinion,"More than half of voters (51%), including a plurality of Independents (48%), think the U.S.",other,,51.0,,,,online_panel,voters,,dfp;other;opinion,narrative_finding,Article: Voters Trust Harris More Than Trump to Handle Hurricane Relief and Want to Increase FEMA Funding. Narrative polling finding.
DFP_20241021_0886,Data for Progress,https://www.dataforprogress.org/blog/2024/10/21/voters-trust-harris-more-than-trump-to-handle-hurricane-relief-and-want-to-increase-fema-funding,2024-10-21,opinion,Only 12% of voters think FEMA funding should be cut.,other,,12.0,,,,online_panel,voters,,dfp;other;opinion,narrative_finding,Article: Voters Trust Harris More Than Trump to Handle Hurricane Relief and Want to Increase FEMA Funding. Narrative polling finding.
DFP_20241021_0887,Data for Progress,https://www.dataforprogress.org/blog/2024/10/21/voters-trust-harris-more-than-trump-to-handle-hurricane-relief-and-want-to-increase-fema-funding,2024-10-21,support,"In line with similar findings regarding support for the proposed Polluters Pay Climate Fund Act , a majority of voters, including 90% of Democrats, 65% of Independents, and 52% of Republicans, would support Congress passing a “climate superfund” bill, which would require the biggest polluters to pay a share to confront the climate crisis.",climate,,90.0,,,,online_panel,voters,,dfp;climate;support,narrative_finding,Article: Voters Trust Harris More Than Trump to Handle Hurricane Relief and Want to Increase FEMA Funding. Narrative polling finding.
DFP_20241018_0888,Data for Progress,https://www.dataforprogress.org/blog/2024/10/18/likely-voters-support-asylum-policies-such-as-a-us-refugee-program-and-reducing-wait-times-for-work-eligibility,2024-10-18,likelihood,"The survey finds that 17% of likely voters report they personally know a refugee, including 19% of Democrats, 21% of Independents, and 13% of Republicans.",immigration,,17.0,,,,online_panel,voters,,dfp;immigration;likelihood,narrative_finding,Article: Likely Voters Support Asylum Policies Such as a U.S. Refugee Program and Reducing Wait Times for Work Eligibility. Narrative polling finding.
DFP_20241018_0889,Data for Progress,https://www.dataforprogress.org/blog/2024/10/18/likely-voters-support-asylum-policies-such-as-a-us-refugee-program-and-reducing-wait-times-for-work-eligibility,2024-10-18,opinion,The survey finds a majority of voters (63%) believe the U.S.,immigration,,63.0,,,,online_panel,voters,,dfp;immigration;opinion,narrative_finding,Article: Likely Voters Support Asylum Policies Such as a U.S. Refugee Program and Reducing Wait Times for Work Eligibility. Narrative polling finding.
DFP_20241018_0890,Data for Progress,https://www.dataforprogress.org/blog/2024/10/18/likely-voters-support-asylum-policies-such-as-a-us-refugee-program-and-reducing-wait-times-for-work-eligibility,2024-10-18,opinion,"Republicans are closely split on the issue, as 47% say the U.S.",immigration,,47.0,,,,online_panel,voters,,dfp;immigration;opinion,narrative_finding,Article: Likely Voters Support Asylum Policies Such as a U.S. Refugee Program and Reducing Wait Times for Work Eligibility. Narrative polling finding.
DFP_20241018_0891,Data for Progress,https://www.dataforprogress.org/blog/2024/10/18/likely-voters-support-asylum-policies-such-as-a-us-refugee-program-and-reducing-wait-times-for-work-eligibility,2024-10-18,opinion,should have a refugee program and 42% say it should not.,immigration,,42.0,,,,online_panel,voters,,dfp;immigration;opinion,narrative_finding,Article: Likely Voters Support Asylum Policies Such as a U.S. Refugee Program and Reducing Wait Times for Work Eligibility. Narrative polling finding.
DFP_20241018_0892,Data for Progress,https://www.dataforprogress.org/blog/2024/10/18/likely-voters-support-asylum-policies-such-as-a-us-refugee-program-and-reducing-wait-times-for-work-eligibility,2024-10-18,support,"Furthermore, personally knowing a refugee strengthens voters’ support for a refugee program: 8 in 10 voters who know a refugee (80%) believe in this notion, compared with 62% of voters who do not know a refugee.",immigration,,80.0,,,,online_panel,voters,,dfp;immigration;support,narrative_finding,Article: Likely Voters Support Asylum Policies Such as a U.S. Refugee Program and Reducing Wait Times for Work Eligibility. Narrative polling finding.
DFP_20241018_0893,Data for Progress,https://www.dataforprogress.org/blog/2024/10/18/likely-voters-support-asylum-policies-such-as-a-us-refugee-program-and-reducing-wait-times-for-work-eligibility,2024-10-18,support,"These results are consistent with previous findings released early last year by Data for Progress and Refugee Advocacy Lab, in which 70% of likely voters supported the concept of a U.S.",immigration,,70.0,,,,online_panel,voters,,dfp;immigration;support,narrative_finding,Article: Likely Voters Support Asylum Policies Such as a U.S. Refugee Program and Reducing Wait Times for Work Eligibility. Narrative polling finding.
DFP_20241018_0894,Data for Progress,https://www.dataforprogress.org/blog/2024/10/18/likely-voters-support-asylum-policies-such-as-a-us-refugee-program-and-reducing-wait-times-for-work-eligibility,2024-10-18,opinion,should have a refugee program compared to the 47% that say the same today.,immigration,,47.0,,,,online_panel,voters,,dfp;immigration;opinion,narrative_finding,Article: Likely Voters Support Asylum Policies Such as a U.S. Refugee Program and Reducing Wait Times for Work Eligibility. Narrative polling finding.
DFP_20241018_0895,Data for Progress,https://www.dataforprogress.org/blog/2024/10/18/likely-voters-support-asylum-policies-such-as-a-us-refugee-program-and-reducing-wait-times-for-work-eligibility,2024-10-18,likelihood,"The survey finds that 52% of likely voters believe the government should allow people to apply for asylum at the border, including 72% of Democrats, 52% of Independents, and 29% of Republicans.",immigration,,52.0,,,,online_panel,voters,,dfp;immigration;likelihood,narrative_finding,Article: Likely Voters Support Asylum Policies Such as a U.S. Refugee Program and Reducing Wait Times for Work Eligibility. Narrative polling finding.
DFP_20241018_0896,Data for Progress,https://www.dataforprogress.org/blog/2024/10/18/likely-voters-support-asylum-policies-such-as-a-us-refugee-program-and-reducing-wait-times-for-work-eligibility,2024-10-18,support,"Personally knowing a refugee again intensifies voters’ support for this position, as nearly two-thirds who personally know a refugee (64%) say the government should allow people to claim asylum at the border, compared with 50% of voters who do not know a refugee.",immigration,,64.0,,,,online_panel,voters,,dfp;immigration;support,narrative_finding,Article: Likely Voters Support Asylum Policies Such as a U.S. Refugee Program and Reducing Wait Times for Work Eligibility. Narrative polling finding.
DFP_20241018_0897,Data for Progress,https://www.dataforprogress.org/blog/2024/10/18/likely-voters-support-asylum-policies-such-as-a-us-refugee-program-and-reducing-wait-times-for-work-eligibility,2024-10-18,likelihood,"These results mirror findings from a survey released in June 2023 by Data for Progress, Refugee Advocacy Lab, and Refugees International, in which 55% of likely voters believed in the U.S.",immigration,,55.0,,,,online_panel,voters,,dfp;immigration;likelihood,narrative_finding,Article: Likely Voters Support Asylum Policies Such as a U.S. Refugee Program and Reducing Wait Times for Work Eligibility. Narrative polling finding.
DFP_20241018_0898,Data for Progress,https://www.dataforprogress.org/blog/2024/10/18/likely-voters-support-asylum-policies-such-as-a-us-refugee-program-and-reducing-wait-times-for-work-eligibility,2024-10-18,support,"When shown general information about the current policy, the survey finds voters are supportive of reducing the wait time for work eligibility for asylum seekers by 60%.",immigration,,60.0,,,,online_panel,voters,,dfp;immigration;support,narrative_finding,Article: Likely Voters Support Asylum Policies Such as a U.S. Refugee Program and Reducing Wait Times for Work Eligibility. Narrative polling finding.
